cena_m2,powierzchnia,rok_budowy,pietro,pietro_max,winda,balkon,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,odleglosc_metro,odleglosc_centrum,agencja,spoldzielcze,remont,wykonczenie
15881.0,135.0,2000.0,2.0,2.0,0,0,1,52.15092,21.02132,0.7930254582472243,9.044656713534184,1,0,0,0
19500.0,28.0,1978.0,2.0,10.0,1,1,0,52.203529,21.0114614,0.7944589732262023,3.1563036564430536,0,0,0,0
20596.0,38.6,1965.0,1.0,10.0,1,1,0,52.23998,20.94836,0.3872297361615019,4.034469643665842,1,0,0,0
12171.0,65.65,1958.0,3.0,3.0,0,1,0,52.24129,21.10946,4.607756056598128,7.121783834746803,1,0,0,1
21138.0,61.5,2015.0,5.0,6.0,1,1,0,52.259173,20.97672,1.0738165256796075,3.647746623499548,1,0,0,0
16757.0,37.0,1967.0,8.0,9.0,1,0,0,52.2046578,20.9689525,2.122291138074951,3.929649304761874,1,1,0,0
8467.0,106.3,2000.0,3.0,3.0,0,1,0,52.2223,21.23309,13.269884969809103,15.49930976579818,1,0,1,0
29933.0,135.3,2009.0,2.0,17.0,1,1,0,52.237469,21.00171,0.4642018052515628,0.7042755991004428,1,0,0,0
23611.0,36.0,1964.0,6.0,8.0,1,0,0,52.2347435,21.0110494,0.242639433988344,0.4784831275977412,1,0,1,0
13579.0,57.0,2018.0,2.0,4.0,1,1,1,52.2138,20.95025,2.464330600381185,4.291587217656495,1,0,0,0
18007.0,83.3,2006.0,7.0,10.0,1,1,0,52.19832,21.01715,1.056413665863177,3.7901267470674287,1,0,0,0
19889.0,45.0,2009.0,3.0,3.0,1,1,0,52.1604579,21.0831888,3.0238357053807907,9.509601031746389,1,0,0,0
12622.0,63.3,1984.0,8.0,10.0,1,1,0,52.2535716,20.9271507,1.4911528475635498,5.895956311004134,0,1,0,0
16453.0,60.72,1960.0,7.0,7.0,1,0,0,52.243598172366,20.999942421913,0.1296992860767544,1.3847253349718798,1,1,0,1
17391.0,92.0,2006.0,3.0,3.0,0,0,0,52.2158023,21.0434787,2.2565340067556936,3.103654780395196,1,0,0,0
16176.0,102.0,2016.0,0.0,4.0,0,1,0,52.157106486141394,21.080310813769533,2.608468881114588,9.718799194722036,1,0,0,0
18243.0,76.74,2015.0,4.0,6.0,1,1,0,52.2207417,20.8974272,2.45661322639514,7.498549917010113,1,0,0,0
31944.0,72.0,2010.0,4.0,14.0,0,0,0,52.23579176580465,21.005391231460585,0.1603638261868003,0.4549775429277961,0,0,0,0
18968.0,57.73,1987.0,5.0,6.0,1,1,0,52.283764751387295,20.96848543945311,0.9473384145019932,6.326760166659065,0,0,0,0
21070.0,67.87,2019.0,1.0,7.0,1,1,0,52.2232,20.938849,1.8925955292644487,4.674087393868483,1,0,0,0
17915.0,105.5,2012.0,2.0,4.0,1,0,0,52.15517,21.07247,2.128725600885117,9.64109199542474,1,0,0,0
10278.0,72.0,2007.0,1.0,12.0,1,1,0,52.3320154,20.9485038,5.257484059911002,11.819462089035028,0,0,0,0
18919.0,55.5,2018.0,7.0,14.0,1,1,0,52.221651617729,20.95469888772,1.5443690078166952,3.672404196148941,1,0,0,0
14718.0,372.0,1966.0,2.0,14.0,1,1,0,52.2361,21.0339,0.4675777089676842,1.9581272822497289,1,1,0,0
19149.0,47.0,2022.0,3.0,5.0,1,1,0,52.2637848,21.0455839,0.1919559182205811,4.46723693482039,1,0,0,0
14588.0,53.4,1956.0,0.0,4.0,0,0,0,52.2360589,21.0634232,1.8673120243205408,3.936805735836967,1,0,1,0
15957.0,94.0,2004.0,5.0,7.0,1,1,0,52.21265,21.06579,3.779523426212304,4.58872025541103,1,0,0,0
22500.0,123.0,2016.0,1.0,4.0,0,1,0,52.16514,21.07993,3.1026578346528075,8.95342135645412,1,0,0,0
23597.0,78.4,2010.0,4.0,5.0,1,1,0,52.2409331,21.0815292,2.744314873751295,5.240971237766241,0,0,0,0
32612.0,38.33,2019.0,4.0,15.0,1,1,0,52.2360624,20.9975133,0.4221638116882129,0.7557229428094538,1,0,0,1
16647.0,93.11,2010.0,0.0,1.0,0,0,1,52.1345,21.0107,2.540167637050859,10.815033665353818,1,0,0,0
16355.0,107.0,2000.0,5.0,6.0,1,1,0,52.1292988,21.0658467,0.2999096308136161,12.09651625523601,1,0,0,0
15863.0,25.0,2023.0,6.0,7.0,1,0,0,52.2032596,20.938595,3.8645533840960913,5.57967337465918,1,0,0,0
24723.0,39.64,2021.0,2.0,5.0,1,1,0,52.26538806904347,21.042310402221688,0.2882284777894097,4.484316404991985,1,0,0,0
15000.0,60.0,2003.0,1.0,2.0,0,1,0,52.14195883244155,21.00603154479981,2.1822771258798,9.981000621138442,1,0,0,0
14307.0,66.4,1993.0,1.0,2.0,0,1,0,52.24091,20.91133,0.2798568879311601,6.530550874799076,1,0,0,0
21147.0,34.0,2017.0,8.0,8.0,1,1,0,52.18924709558542,20.992283736401365,1.1169157170367876,4.815022409107811,0,0,0,0
16494.0,49.11,1953.0,3.0,4.0,0,0,0,52.24547,20.99111,0.7651479482044415,1.836451543869777,1,0,0,0
21112.0,61.53,2015.0,6.0,8.0,1,1,0,52.2214,20.9324,2.1123575429435246,5.145991654284459,1,0,0,0
21133.0,75.0,2020.0,5.0,5.0,1,0,1,52.2079757,20.9375153,3.446173459216097,5.363557289550896,0,0,0,0
17622.0,50.96,2017.0,5.0,8.0,1,1,0,52.28585,20.92927,0.8809755116425514,7.971026924395752,1,0,0,0
22535.0,35.5,2018.0,3.0,10.0,0,1,0,52.23315819192282,20.96890544047547,0.3084192833638451,2.5346870894743265,0,0,0,0
14407.0,59.0,2020.0,7.0,7.0,1,0,0,52.3086809,20.9910642,3.063943101343768,8.618211573961581,1,0,0,1
12351.0,48.5,1999.0,3.0,5.0,1,0,0,52.3320224,20.9357309,5.258368116708679,12.135687629882872,1,0,1,0
20208.0,67.3,2011.0,5.0,5.0,1,1,0,52.22319999999999,20.931725052856425,1.922785944849676,5.150168023941488,0,0,0,0
22276.0,157.12,2021.0,1.0,2.0,1,0,1,52.18459,21.04058,2.177801403366086,5.744572795658933,1,0,0,1
20000.0,64.4,2012.0,3.0,4.0,1,1,1,52.16731,21.06772,2.614876556804954,8.304244674536898,1,0,0,0
13314.0,51.0,2008.0,3.0,3.0,0,1,0,52.3148647,21.05644132,2.57821002989104,9.860559241153938,1,0,0,0
16583.0,61.81,2018.0,3.0,4.0,1,1,0,52.198086643239,20.951004953967,3.4567590352142616,5.296269605607243,0,0,0,0
17241.0,55.1,2003.0,4.0,8.0,1,1,0,52.20421402,20.95015526,3.403208512432372,4.884059308938838,1,0,0,0
14700.0,63.78,2023.0,5.0,6.0,1,1,0,52.1950989,20.9062102,5.027968721513466,7.927958658862629,0,0,0,0
17308.0,52.0,2013.0,9.0,14.0,1,1,0,52.2456518,20.9615111,0.853354886441387,3.405529777027404,1,0,0,0
15431.0,58.0,1976.0,0.0,4.0,0,1,0,52.18228395,21.01635296,0.6254243064547735,5.541696373058066,1,0,0,0
17627.0,31.77,2018.0,0.0,5.0,1,0,0,52.17991,20.94782,4.0790663937056495,6.995300447485989,1,0,0,0
11526.0,78.0,2014.0,2.0,2.0,1,1,0,52.3233,20.91578,4.6309844970316,11.891797602070216,1,0,0,0
11233.0,73.0,1980.0,3.0,5.0,0,0,0,52.235159073987,21.066970825195,2.1182284994394167,4.166353370030739,1,0,1,0
11979.0,82.2,1979.0,2.0,4.0,0,1,0,52.215039,21.17678,9.8116792327856,11.776499031661851,1,0,0,0
16990.0,65.0,2022.0,4.0,4.0,1,1,1,52.20021747448604,20.92653078308105,4.464136186430034,6.451311722398234,0,0,0,0
16999.0,86.71,2000.0,3.0,3.0,0,1,1,52.21128,20.9552,2.621049799352593,4.142958595182924,1,0,0,0
17545.0,44.4,2021.0,0.0,3.0,1,0,1,52.15173,21.00452,1.9084743743960264,8.895106165275838,1,0,0,0
17982.0,77.8,2016.0,6.0,6.0,1,1,0,52.229349,20.88885,2.146236897325862,7.986306965070137,1,0,0,0
16981.0,212.0,2000.0,1.0,2.0,1,0,0,52.176931905254,21.083278656006,4.121157893935967,8.050558122209633,1,0,0,0
22099.0,81.0,2022.0,0.0,6.0,1,1,0,52.2839535288914,20.92512880889894,1.1609905622144512,8.004361463904464,0,0,0,0
14800.0,50.0,1960.0,0.0,4.0,0,0,0,52.236292648349405,21.09154199325408,3.5459811483921806,5.844172630797703,0,0,0,0
11940.0,67.0,1986.0,1.0,2.0,0,0,1,52.2823819,21.0653678,0.3300734342878733,6.9307774401114965,1,0,1,0
15106.0,47.0,1953.0,3.0,4.0,0,1,0,52.237156484132,21.072463989258,2.313226875267158,4.562975080051684,1,0,0,0
17825.0,49.93,1970.0,4.0,4.0,0,1,0,52.20403,20.96635,2.305715029534881,4.098147534516138,1,0,0,0
13565.0,63.4,1983.0,4.0,12.0,1,1,0,52.22588,21.09952,4.534753539782683,6.399096372758337,1,0,0,0
11940.0,67.0,1986.0,1.0,2.0,0,0,1,52.2823819,21.0653678,0.3300734342878733,6.9307774401114965,1,0,1,0
11983.0,60.0,1980.0,4.0,4.0,0,1,0,52.24381,21.10987,4.606385342832876,7.196237925598576,1,0,0,0
29412.0,85.0,2016.0,0.0,8.0,1,0,0,52.170942,20.99591701147,1.1910018950413173,6.793404700508145,1,0,0,0
18620.0,32.17,1960.0,8.0,8.0,0,0,1,52.241108015439565,20.965849614819355,0.780365151690159,2.9297855435408158,1,0,0,0
25575.0,29.13,2023.0,5.0,7.0,1,1,0,52.2251283,20.9782803,0.574106445483936,2.0284151676058557,0,0,0,1
15625.0,80.0,2021.0,4.0,6.0,1,1,0,52.2611018,20.9265907,2.318298268885448,6.319697566853624,0,0,0,0
20213.0,47.0,1956.0,5.0,5.0,1,0,0,52.1442398,21.0177838,1.3989658542282843,9.760201457295878,1,0,1,0
22311.0,53.74,2014.0,2.0,3.0,1,1,0,52.21025969424078,21.06583544022827,3.8075392852280503,4.720201620429997,0,0,0,0
18984.0,54.94,2010.0,2.0,8.0,1,0,0,52.14762585,21.04811964,0.5179123794715372,9.780736983133846,1,0,0,0
12349.0,66.4,1974.0,2.0,4.0,0,1,0,52.28552,21.02824,0.9005767417460987,6.169997852704952,1,0,0,1
15132.0,38.0,1964.0,1.0,9.0,1,1,0,52.23361,20.93937,0.7481605057148135,4.545911597556602,1,0,1,0
19000.0,48.0,1962.0,4.0,4.0,0,0,0,52.2446665,21.0054235,0.3119555868669727,1.4402191154108224,1,1,1,0
14286.0,51.1,1972.0,1.0,10.0,1,1,0,52.2738,20.9384,1.2594727455970889,6.565068080346215,1,0,0,0
29986.0,71.0,2021.0,3.0,5.0,1,0,0,52.30473,20.93147,2.3216004115921054,9.574087062843988,1,0,0,0
34928.0,20.9,1964.0,0.0,10.0,1,0,0,52.2310961,21.0034582,0.5622937792305852,0.1896559395373721,1,0,0,1
17647.0,42.5,1973.0,3.0,8.0,1,1,0,52.262,20.96827,1.0515412585829689,4.237001083800938,0,1,0,0
26177.0,20.82,2021.0,3.0,10.0,0,1,0,52.2261,20.95683,1.0398903251914762,3.4100209689478205,1,0,0,0
29365.0,63.0,1987.0,7.0,8.0,1,1,0,52.25084,21.00445,0.8839701111991086,2.12883936172193,1,0,0,0
18879.0,58.0,1987.0,5.0,5.0,1,1,0,52.2836169,20.96777314,0.918653340525886,6.33152172027347,1,0,0,0
27083.0,24.0,1965.0,2.0,8.0,1,1,0,52.23628,21.0051,0.1982643133987748,0.511160184123529,1,1,0,0
24146.0,41.0,2022.0,1.0,5.0,1,1,0,52.2232,20.938849,1.8925955292644487,4.674087393868483,1,0,0,0
18000.0,47.0,1963.0,3.0,3.0,0,1,0,52.1907047,21.0057581,0.8003517319999508,4.560743083114339,1,0,0,0
14491.0,79.36,2018.0,4.0,5.0,1,1,0,52.297924756076846,20.977724835815422,2.394156361767809,7.6098264854635636,0,0,0,0
13538.0,65.0,2010.0,3.0,4.0,1,1,1,52.313378398379896,20.97146111960448,3.688435930211108,9.380053020044688,0,0,0,0
19481.0,77.0,2007.0,0.0,11.0,1,0,0,52.27846,20.98747,1.3528803058140024,5.348920919550714,1,0,0,0
8186.0,133.76,2008.0,3.0,4.0,0,1,0,52.2769,21.12621,4.474723963002126,9.598811668639438,1,0,0,0
13669.0,55.6,2015.0,6.0,6.0,1,1,0,52.3365867,20.95229818,5.789326454262545,12.220475587115413,1,0,0,0
18534.0,35.61,1950.0,0.0,4.0,0,0,0,52.1937303,21.0053095,0.4819254247041689,4.22456914830793,1,0,0,0
31938.0,56.36,2021.0,2.0,8.0,1,0,0,52.22552,21.03737,1.6519915676704868,2.241791687243861,1,0,0,0
16022.0,46.5,1962.0,0.0,3.0,0,1,0,52.2389,20.9647,0.5306513885580709,2.926851025102472,1,0,0,0
13866.0,49.04,2023.0,8.0,8.0,1,1,0,52.203819743403,20.884250739109,4.538818013267073,8.858579196219813,1,0,0,1
16097.0,31.0,1965.0,3.0,3.0,0,0,0,52.2026383,21.01253381,0.9140038738161438,3.263770861856198,1,0,1,0
17362.0,34.5,1965.0,1.0,4.0,0,0,0,52.21394,20.97573,1.8302496527246803,2.859063712195037,1,0,1,0
16185.0,80.26,2006.0,0.0,5.0,1,1,0,52.26033,20.93186,2.2676160556928244,5.969337063300229,1,0,0,0
18100.0,58.93,2018.0,1.0,6.0,1,0,0,52.2449652,20.9655073,0.9911084728886048,3.1289874190159934,1,0,0,0
24335.0,80.13,2020.0,3.0,3.0,1,1,0,52.25703,20.962359,1.69019488594824,4.095020042753753,1,0,0,0
17049.0,41.0,1968.0,0.0,10.0,1,0,0,52.229840987379625,20.99765389969178,0.326620796534528,0.6087931101756903,1,0,0,0
20561.0,107.0,2009.0,0.0,4.0,1,0,0,52.15613,21.11163,4.220265308821301,11.06514938168356,1,0,0,0
18806.0,72.0,2000.0,4.0,14.0,1,0,0,52.2558,20.98705,0.5544400112120644,2.9736959706513653,1,0,0,0
15250.0,85.12,2022.0,0.0,4.0,1,1,1,52.31559,21.06746,2.8778528656844222,10.21915311947063,1,0,0,0
13130.0,64.66,2014.0,0.0,3.0,1,1,0,52.2075458,20.8948037,3.86403092214628,8.04094436298396,1,0,0,0
36000.0,88.0,2021.0,5.0,8.0,1,1,0,52.23576,20.98784,0.6378606722291367,1.318968909199877,1,0,0,1
16467.0,53.44,1953.0,5.0,6.0,1,1,0,52.2462,20.9915,0.7731908928247657,1.8905064435607293,1,0,0,0
19058.0,81.33,2020.0,2.0,5.0,1,0,1,52.2532,21.0773,2.479463522492089,5.407309910196919,1,0,0,0
17897.0,45.26,2019.0,0.0,4.0,1,0,0,52.23248569480916,21.1069910423584,4.679149391783922,6.874915665121144,0,0,0,0
16511.0,55.66,2017.0,2.0,17.0,1,1,0,52.2340627,21.102957,4.361641451149438,6.604679989826932,0,0,0,0
15794.0,48.69,1963.0,2.0,3.0,0,0,0,52.23449,20.93864,0.6425653510575107,4.601041453067808,1,0,1,0
19900.0,67.21,2022.0,7.0,8.0,1,1,0,52.22102,20.95856,1.5156250175126338,3.4465087659665623,1,0,0,1
36182.0,55.0,2010.0,3.0,6.0,1,1,0,52.234137994650496,21.01580737838745,0.3116989130846905,0.7168287978852016,0,0,0,0
21972.0,71.0,2022.0,0.0,3.0,1,0,1,52.21198,21.06772,3.915754866221368,4.739767771786859,1,0,0,0
15741.0,43.2,2003.0,1.0,6.0,1,1,0,52.24168,21.08406,2.894297695491211,5.426385975221123,0,0,0,0
17008.0,42.92,2006.0,4.0,7.0,1,0,0,52.28954,20.93386,0.7635359120143772,8.09168586562318,1,0,0,0
12639.0,98.9,2000.0,3.0,4.0,0,0,0,52.22527,20.90192,1.8677911280598531,7.128314691161771,1,1,0,1
20127.0,47.2,1958.0,2.0,4.0,0,1,0,52.22898462585066,21.035433777770976,1.2453838371171204,2.024185139142417,0,1,1,0
22833.0,42.0,2023.0,1.0,5.0,0,1,1,52.22344,20.94405,1.8393487254145933,4.322020499769042,1,0,0,0
22059.0,17.0,1954.0,0.0,3.0,0,0,0,52.24168,21.08406,2.894297695491211,5.426385975221123,1,0,0,0
12824.0,55.6,1956.0,2.0,2.0,0,0,0,52.260995547055856,20.897019258422866,2.642458431613245,8.105364749563808,1,0,0,0
14127.0,63.0,1980.0,2.0,8.0,1,1,0,52.1576755,21.0381759,0.6469049751375546,8.51959270753186,1,1,0,0
24871.0,104.5,2023.0,2.0,8.0,0,1,0,52.18539,20.99885,0.620553131081795,5.174975897206475,1,0,0,0
20000.0,67.25,2016.0,2.0,7.0,1,1,0,52.1758,20.9981,1.018627978095182,6.241585884869929,1,0,0,0
13043.0,84.26,2023.0,2.0,6.0,1,1,0,52.2535397,21.0694405,1.986443879363241,4.951265444458735,1,0,0,1
13300.0,30.0,2014.0,2.0,4.0,1,0,0,52.2032596,20.938595,3.8645533840960913,5.57967337465918,1,0,0,0
20622.0,43.4,2016.0,0.0,6.0,1,1,0,52.278292,20.97275,0.6362205437301447,5.652911669021707,1,0,0,0
16963.0,37.14,1973.0,8.0,10.0,1,1,0,52.23864924224037,20.93518088413085,0.2120823735291033,4.887184217260824,0,1,0,0
15798.0,58.55,1955.0,0.0,5.0,1,0,0,52.23499,20.96834,0.2681716107905225,2.593705410178041,1,0,0,0
12796.0,62.44,2023.0,7.0,8.0,1,1,0,52.31794,20.9681,4.076850385551476,9.92884674683729,1,0,0,0
21340.0,103.0,1977.0,3.0,4.0,1,1,0,52.2518311,21.002194,0.9740466494120312,2.2516149476293488,1,0,1,0
16196.0,46.0,1969.0,1.0,4.0,0,1,0,52.197777,21.034761,2.252668269749462,4.251059789737853,1,0,0,0
14044.0,63.3,1976.0,9.0,10.0,1,1,0,52.20832,21.05057,2.8250726769770456,3.995988258544605,1,0,1,0
17763.0,38.0,1966.0,4.0,10.0,1,1,0,52.224486,21.0383432,1.7811869474643962,2.341937241681451,0,1,0,0
20941.0,85.0,1965.0,4.0,4.0,0,0,0,52.24362,21.00524,0.2519413366378255,1.3243705561821617,1,0,0,0
15622.0,67.15,2021.0,1.0,1.0,1,0,0,52.2601,21.05248,0.7014765395107719,4.466622225486225,1,0,0,0
20607.0,41.2,2014.0,4.0,6.0,1,1,0,52.22523080850698,20.94757154371641,1.5276136374470732,4.047718503426061,0,0,0,0
15000.0,62.0,1976.0,6.0,10.0,1,1,0,52.29302701666228,21.045387252114875,0.3325810620203679,7.323878090576008,0,0,0,0
14908.0,66.2,2022.0,3.0,5.0,1,1,0,52.1743577,21.049633,2.091162793586593,7.0360080610620646,1,0,0,1
19231.0,104.0,2010.0,0.0,4.0,1,0,1,52.15424,21.06577,1.7094358299208368,9.528671293121768,1,0,0,1
21458.0,48.0,2010.0,1.0,5.0,1,1,0,52.17384,21.00011,0.859143769175623,6.4486890636457685,1,0,0,0
14426.0,49.91,1979.0,10.0,12.0,1,1,0,52.2258435,20.9040729,1.7439339537294367,6.9761370031280245,0,1,0,0
25522.0,36.4,1961.0,5.0,5.0,1,0,0,52.2427,21.0038,0.152474738006433,1.2304979282971544,1,0,0,0
11231.0,46.3,1980.0,3.0,4.0,0,1,0,52.19587245,20.87191643,5.721316275116542,9.970153172130257,1,1,0,0
20088.0,34.0,2019.0,6.0,7.0,1,1,0,52.1766427,20.9905307,1.3740187777474078,6.214967610616973,1,0,0,0
14535.0,86.0,1994.0,1.0,2.0,0,1,0,52.2507124,20.9200401,1.181575414960008,6.22547682102508,0,1,0,0
16900.0,61.5,2008.0,7.0,10.0,1,1,0,52.24091,20.91133,0.2798568879311601,6.530550874799076,0,0,0,0
16499.0,45.7,1975.0,2.0,4.0,0,1,0,52.216985617509984,21.0448445576416,2.360293113816628,3.109190280894262,1,0,0,0
17989.0,92.0,2021.0,2.0,3.0,1,1,0,52.164501857938674,21.11085752380373,4.680172540709393,10.338782790018085,1,0,0,0
29000.0,52.48,2018.0,0.0,5.0,1,1,1,52.225245,21.0661733,2.8960158038693806,4.157725813389079,1,0,0,0
18100.0,80.0,2011.0,1.0,3.0,1,1,0,52.16099,21.09173,3.4463079987339675,9.795832522114193,1,0,0,0
30000.0,71.0,2016.0,2.0,7.0,1,0,0,52.23164,20.97498,0.3372566980047164,2.115999411103004,1,0,0,0
22166.0,29.73,1956.0,2.0,5.0,1,0,0,52.19922,21.01249,0.7600549824315977,3.640376445128632,1,0,0,0
14517.0,54.42,1970.0,7.0,12.0,1,0,0,52.19301,21.04,2.466261095928872,4.886519839068494,1,0,1,0
16920.0,27.6,2001.0,3.0,10.0,1,0,0,52.24168,21.08406,2.894297695491211,5.426385975221123,0,0,0,0
10220.0,250.0,1998.0,3.0,5.0,0,1,0,52.1292875,21.0588585,0.4237763944937141,11.94554969066181,1,1,0,0
16440.0,72.93,1970.0,5.0,16.0,1,0,0,52.2372728,20.978935,0.7817862633704182,1.9470104168320457,1,0,0,0
15264.0,90.41,2021.0,3.0,2.0,1,1,1,52.2203695,20.8927734,2.660720266747347,7.818077885167659,0,0,0,0
18319.0,95.53,2013.0,6.0,6.0,1,1,1,52.28408799659941,20.925993884239183,1.1010775172174605,7.974866360845912,0,0,0,0
10000.0,75.9,2003.0,2.0,3.0,0,1,0,52.31948,21.05928,3.1184563045981952,10.408827854811992,1,0,0,0
16600.0,47.36,2022.0,4.0,6.0,1,1,0,52.20107133524634,20.888617976226826,4.689182610169193,8.695928556431143,0,0,0,0
16556.0,75.5,2008.0,0.0,4.0,1,0,1,52.163185432442,21.075708256873,2.743072192123351,8.978598673470671,1,0,0,0
8988.0,77.55,2023.0,2.0,2.0,0,0,1,52.1884975,20.865814,6.638843045227779,10.695847453800988,1,0,0,1
20370.0,54.0,1959.0,0.0,4.0,0,0,0,52.25025,20.99539,0.9041662080761844,2.1845517783581463,1,0,0,0
29995.0,81.68,2010.0,3.0,7.0,1,0,0,52.233965,21.0166156,0.3204861621782058,0.7616103889328967,1,0,0,0
11157.0,108.0,2001.0,3.0,2.0,0,1,0,52.2373464,21.1035898,4.298359876307971,6.671787957389132,1,0,0,0
18643.0,38.62,2017.0,4.0,8.0,1,0,0,52.223317,20.9705925,0.9757095085366884,2.589465945876788,1,0,0,0
17831.0,38.08,2023.0,5.0,8.0,1,0,0,52.19684575110456,20.9633647036743,2.614608309227749,4.847174259022304,0,0,0,1
17705.0,56.2,1962.0,1.0,7.0,1,1,0,52.207701,21.0192745,0.8696813836967768,2.818639482250319,1,1,0,0
16222.0,58.5,1951.0,1.0,2.0,1,0,0,52.24554,20.99683,0.4272377143371775,1.660015350749007,1,0,1,0
15298.0,68.57,2018.0,1.0,3.0,1,1,0,52.27701066332533,21.084038174743643,1.7273949574967395,7.3173185847616,0,0,0,0
29416.0,28.08,2021.0,1.0,4.0,1,0,0,52.2407418776066,21.02636108833009,0.3071247823948123,1.7086255994560364,1,0,0,1
15489.0,61.26,2022.0,1.0,4.0,1,1,1,52.300110943494914,21.0109702868164,1.410867553838746,7.612104298539982,0,0,0,0
16556.0,54.3,2010.0,0.0,4.0,1,0,1,52.2891392,21.0804653,1.401046412825766,8.149582511451513,0,0,0,0
14418.0,51.95,2008.0,1.0,2.0,0,1,0,52.23161,21.08525,3.3738878291690275,5.393825326768576,1,0,0,0
14197.0,56.28,1965.0,9.0,10.0,1,1,0,52.22777313,21.06143475,2.484950719399882,3.797513530487929,1,0,1,0
13476.0,63.0,1983.0,10.0,11.0,1,1,0,52.14335,21.04637,0.8132385966592349,10.203505951242828,1,1,0,0
18968.0,63.0,2023.0,2.0,5.0,0,1,0,52.17175,20.99344,1.3353165371851754,6.723515263254058,1,0,0,0
20370.0,81.0,2016.0,5.0,5.0,1,1,0,52.2527459718968,20.93574786403196,1.399554668047036,5.3271581384695725,0,0,0,0
18675.0,41.5,2018.0,0.0,3.0,0,0,0,52.13785,21.02912,1.6053358203834782,10.55571509944612,1,0,0,0
14776.0,104.9,2007.0,3.0,3.0,0,1,0,52.234562337415205,20.922173450479114,0.6495810500336884,5.720848729285423,0,0,0,0
13729.0,59.0,2019.0,1.0,3.0,1,1,0,52.2595559,21.1366964,5.802394062645117,9.417856374881277,0,0,0,0
17290.0,107.0,2022.0,3.0,7.0,1,0,1,52.18893138069609,20.996317778759764,0.9706943782589376,4.803872127610499,1,0,0,1
12352.0,54.0,2022.0,0.0,3.0,1,0,1,52.34608,20.93948,6.805872293978236,13.49831769771182,1,0,0,1
24242.0,66.0,2021.0,3.0,7.0,1,1,0,52.22379150720973,20.938784626983622,1.8266768760091312,4.665476479917258,0,0,0,0
14190.0,52.5,1994.0,3.0,4.0,0,1,0,52.244097550851336,21.10732011657716,4.430937435220638,7.031903237899607,0,1,0,0
17999.0,145.9,2000.0,1.0,4.0,1,1,1,52.2076139,20.9558445,2.984009490531769,4.345351370243064,1,0,0,0
10490.0,49.57,1976.0,0.0,11.0,1,0,0,52.1941381,20.8678459,6.031029697814002,10.301834660058557,1,0,0,0
19505.0,106.64,2016.0,2.0,2.0,1,0,1,52.210145,21.16514,9.302610368665189,11.099592514300266,1,0,0,0
15500.0,53.85,2023.0,3.0,6.0,1,1,0,52.3290952,20.9668462,5.194263172623048,11.1512641814609,1,0,0,0
17479.0,48.0,1978.0,3.0,7.0,1,1,0,52.2065041,20.96977,2.058483723993937,3.737656869347702,0,0,0,0
16639.0,36.0,2023.0,2.0,7.0,1,1,0,52.19278,20.93286,4.721809772216911,6.604195840500967,1,0,0,1
14527.0,55.0,2010.0,4.0,5.0,0,1,0,52.19759,20.92895,4.735614947069682,6.480328307939049,1,0,0,0
19215.0,62.92,2004.0,2.0,3.0,1,0,0,52.254242267923445,21.00642302963868,1.1055767487330244,2.5044942530697707,1,0,0,0
25699.0,186.0,2004.0,3.0,9.0,1,1,1,52.26971,20.98462,0.423764416017124,4.469107472064062,1,0,0,0
22805.0,38.5,2021.0,3.0,4.0,1,1,0,52.18954,21.01821,1.003840446678773,4.762827310238951,1,0,0,0
14881.0,42.0,1960.0,5.0,8.0,1,0,0,52.1711368,21.0034779,0.6998381014009247,6.738834163335726,1,0,1,0
37946.0,224.0,2018.0,1.0,1.0,1,1,1,52.18776,21.03861,2.183425458320483,5.368038670845671,1,0,0,0
22673.0,49.0,2010.0,0.0,4.0,1,0,0,52.16061,21.06626,2.047421276540919,8.908598198076879,1,0,0,0
10820.0,69.5,2022.0,2.0,2.0,1,0,0,52.3421,20.98396,6.1930892353427325,12.365340829921092,1,0,0,1
16832.0,50.5,2012.0,2.0,7.0,1,1,0,52.27443,20.9124,2.333207559160008,7.949392134859067,1,0,0,0
14094.0,149.0,1998.0,5.0,7.0,1,1,0,52.233104,20.9912031,0.3018107837439185,1.0227560562024889,1,1,0,0
18811.0,47.79,2016.0,6.0,8.0,1,1,0,52.2848995,20.9288291,0.9045497592880948,7.911464227468281,0,0,0,0
19517.0,29.0,1970.0,9.0,10.0,1,1,0,52.2705727,20.965522,0.3669027221226551,5.126000236932622,1,0,0,0
19612.0,67.0,2020.0,3.0,7.0,1,1,0,52.1780096,20.9964656,0.9571121577729728,6.007938847628754,1,0,0,0
23886.0,49.82,2008.0,6.0,7.0,1,1,0,52.19728306487566,21.04416717468263,2.893566472195126,4.626761298835302,0,0,0,0
18630.0,36.5,2002.0,3.0,5.0,1,1,0,52.2686547,20.9451469,1.5264795700477527,5.835782991368831,0,1,0,0
13541.0,49.85,1958.0,1.0,5.0,1,0,0,52.2581206,21.0401514,0.5660239812670534,3.742767791651298,1,0,0,0
17542.0,54.1,2008.0,5.0,6.0,1,1,0,52.13264,21.06652,0.220137830155578,11.763354149998904,1,0,0,0
15536.0,28.0,2019.0,0.0,3.0,1,1,0,52.32899,21.00768,4.187420020126053,10.81651419685378,1,0,0,0
21887.0,26.5,2015.0,5.0,7.0,0,1,0,52.22220099215508,20.93635991003416,2.000142911881677,4.863237780244601,0,0,0,0
